prompt_index,prompt,model_name,difficulty,category,tech_stack,module_tags
3,"重构src/services/conservation_service.rs的养护提醒逻辑：当前养护记录仅记录历史，没有主动提醒。请实现：根据文物的category和上次养护日期，自动计算下次养护日期（金属类6个月、陶瓷类12个月、书画类3个月），新增get_conservation_alerts方法返回即将到期和已逾期的养护提醒。需要在conservation_service.rs中新增该方法，在dashboard/overview.html中展示""养护提醒""卡片",gpt-5.4,困难,代码重构,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
3,"重构src/services/conservation_service.rs的养护提醒逻辑：当前养护记录仅记录历史，没有主动提醒。请实现：根据文物的category和上次养护日期，自动计算下次养护日期（金属类6个月、陶瓷类12个月、书画类3个月），新增get_conservation_alerts方法返回即将到期和已逾期的养护提醒。需要在conservation_service.rs中新增该方法，在dashboard/overview.html中展示""养护提醒""卡片",gemini-3.1-p,困难,代码重构,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
3,"重构src/services/conservation_service.rs的养护提醒逻辑：当前养护记录仅记录历史，没有主动提醒。请实现：根据文物的category和上次养护日期，自动计算下次养护日期（金属类6个月、陶瓷类12个月、书画类3个月），新增get_conservation_alerts方法返回即将到期和已逾期的养护提醒。需要在conservation_service.rs中新增该方法，在dashboard/overview.html中展示""养护提醒""卡片",DeepSeek-V4-Pro,困难,代码重构,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
3,"重构src/services/conservation_service.rs的养护提醒逻辑：当前养护记录仅记录历史，没有主动提醒。请实现：根据文物的category和上次养护日期，自动计算下次养护日期（金属类6个月、陶瓷类12个月、书画类3个月），新增get_conservation_alerts方法返回即将到期和已逾期的养护提醒。需要在conservation_service.rs中新增该方法，在dashboard/overview.html中展示""养护提醒""卡片",Doubao-Seed-2.0-Code,困难,代码重构,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
3,"重构src/services/conservation_service.rs的养护提醒逻辑：当前养护记录仅记录历史，没有主动提醒。请实现：根据文物的category和上次养护日期，自动计算下次养护日期（金属类6个月、陶瓷类12个月、书画类3个月），新增get_conservation_alerts方法返回即将到期和已逾期的养护提醒。需要在conservation_service.rs中新增该方法，在dashboard/overview.html中展示""养护提醒""卡片",GLM-5.1,困难,代码重构,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
4,"在文物修复模块中实现修复进度追踪功能：给restorations表新增progress字段（0-100整数）和estimated_completion字段（预计完成日期），新增update_restoration_progress方法支持更新进度。当progress达到100时自动将关联文物状态从""修复中""改为""在库""。需要修改restoration_service.rs，在restorations/detail.html中添加进度条和预计完成日期展示",gpt-5.4,困难,功能迭代,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
4,"在文物修复模块中实现修复进度追踪功能：给restorations表新增progress字段（0-100整数）和estimated_completion字段（预计完成日期），新增update_restoration_progress方法支持更新进度。当progress达到100时自动将关联文物状态从""修复中""改为""在库""。需要修改restoration_service.rs，在restorations/detail.html中添加进度条和预计完成日期展示",gemini-3.1-p,困难,功能迭代,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
4,"在文物修复模块中实现修复进度追踪功能：给restorations表新增progress字段（0-100整数）和estimated_completion字段（预计完成日期），新增update_restoration_progress方法支持更新进度。当progress达到100时自动将关联文物状态从""修复中""改为""在库""。需要修改restoration_service.rs，在restorations/detail.html中添加进度条和预计完成日期展示",DeepSeek-V4-Pro,困难,功能迭代,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
4,"在文物修复模块中实现修复进度追踪功能：给restorations表新增progress字段（0-100整数）和estimated_completion字段（预计完成日期），新增update_restoration_progress方法支持更新进度。当progress达到100时自动将关联文物状态从""修复中""改为""在库""。需要修改restoration_service.rs，在restorations/detail.html中添加进度条和预计完成日期展示",Doubao-Seed-2.0-Code,困难,功能迭代,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
4,"在文物修复模块中实现修复进度追踪功能：给restorations表新增progress字段（0-100整数）和estimated_completion字段（预计完成日期），新增update_restoration_progress方法支持更新进度。当progress达到100时自动将关联文物状态从""修复中""改为""在库""。需要修改restoration_service.rs，在restorations/detail.html中添加进度条和预计完成日期展示",Qwen3.6-Plus,困难,功能迭代,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
5,为src/services/reservation_service.rs编写单元测试：覆盖create_reservation（容量校验：超过capacity拒绝、日期校验：不在展览日期范围拒绝）、cancel_reservation（预约取消成功）两个核心方法。使用临时SQLite数据库，预设展览（capacity=50）和预约数据，验证边界情况（第50人成功、第51人失败）,gpt-5.4,困难,测试,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
5,为src/services/reservation_service.rs编写单元测试：覆盖create_reservation（容量校验：超过capacity拒绝、日期校验：不在展览日期范围拒绝）、cancel_reservation（预约取消成功）两个核心方法。使用临时SQLite数据库，预设展览（capacity=50）和预约数据，验证边界情况（第50人成功、第51人失败）,gemini-3.1-p,困难,测试,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
5,为src/services/reservation_service.rs编写单元测试：覆盖create_reservation（容量校验：超过capacity拒绝、日期校验：不在展览日期范围拒绝）、cancel_reservation（预约取消成功）两个核心方法。使用临时SQLite数据库，预设展览（capacity=50）和预约数据，验证边界情况（第50人成功、第51人失败）,DeepSeek-V4-Pro,困难,测试,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
5,为src/services/reservation_service.rs编写单元测试：覆盖create_reservation（容量校验：超过capacity拒绝、日期校验：不在展览日期范围拒绝）、cancel_reservation（预约取消成功）两个核心方法。使用临时SQLite数据库，预设展览（capacity=50）和预约数据，验证边界情况（第50人成功、第51人失败）,Doubao-Seed-2.0-Code,困难,测试,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
5,为src/services/reservation_service.rs编写单元测试：覆盖create_reservation（容量校验：超过capacity拒绝、日期校验：不在展览日期范围拒绝）、cancel_reservation（预约取消成功）两个核心方法。使用临时SQLite数据库，预设展览（capacity=50）和预约数据，验证边界情况（第50人成功、第51人失败）,GLM-5.1,困难,测试,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
6,当前项目的静态资源（CSS/JS）没有缓存控制，每次请求都重新传输。请添加：在Axum路由中配置静态文件的Cache-Control头（CSS/JS缓存7天，使用ETag），同时添加响应压缩中间件（tower-http的CompressionLayer，gzip压缩HTML/JSON/CSS/JS）。在Dockerfile中确保静态资源文件权限正确,gpt-5.4,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
6,当前项目的静态资源（CSS/JS）没有缓存控制，每次请求都重新传输。请添加：在Axum路由中配置静态文件的Cache-Control头（CSS/JS缓存7天，使用ETag），同时添加响应压缩中间件（tower-http的CompressionLayer，gzip压缩HTML/JSON/CSS/JS）。在Dockerfile中确保静态资源文件权限正确,gemini-3.1-p,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
6,当前项目的静态资源（CSS/JS）没有缓存控制，每次请求都重新传输。请添加：在Axum路由中配置静态文件的Cache-Control头（CSS/JS缓存7天，使用ETag），同时添加响应压缩中间件（tower-http的CompressionLayer，gzip压缩HTML/JSON/CSS/JS）。在Dockerfile中确保静态资源文件权限正确,DeepSeek-V4-Pro,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
6,当前项目的静态资源（CSS/JS）没有缓存控制，每次请求都重新传输。请添加：在Axum路由中配置静态文件的Cache-Control头（CSS/JS缓存7天，使用ETag），同时添加响应压缩中间件（tower-http的CompressionLayer，gzip压缩HTML/JSON/CSS/JS）。在Dockerfile中确保静态资源文件权限正确,Doubao-Seed-2.0-Code,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
6,当前项目的静态资源（CSS/JS）没有缓存控制，每次请求都重新传输。请添加：在Axum路由中配置静态文件的Cache-Control头（CSS/JS缓存7天，使用ETag），同时添加响应压缩中间件（tower-http的CompressionLayer，gzip压缩HTML/JSON/CSS/JS）。在Dockerfile中确保静态资源文件权限正确,Qwen3.6-Plus,困难,DevOps / 工程化,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
7,"在src/services/artifact_service.rs中新增文物出入库日志功能：新建artifact_logs表（id, artifact_id, action, operator, from_location, to_location, created_at），记录文物的所有位置变更（入库、调出参展、归还、送修、修回）。每次文物状态变更时自动写入日志，在artifacts/detail.html中添加""出入库记录""标签页展示完整日志",gpt-5.4,困难,代码生成,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
7,"在src/services/artifact_service.rs中新增文物出入库日志功能：新建artifact_logs表（id, artifact_id, action, operator, from_location, to_location, created_at），记录文物的所有位置变更（入库、调出参展、归还、送修、修回）。每次文物状态变更时自动写入日志，在artifacts/detail.html中添加""出入库记录""标签页展示完整日志",gemini-3.1-p,困难,代码生成,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
7,"在src/services/artifact_service.rs中新增文物出入库日志功能：新建artifact_logs表（id, artifact_id, action, operator, from_location, to_location, created_at），记录文物的所有位置变更（入库、调出参展、归还、送修、修回）。每次文物状态变更时自动写入日志，在artifacts/detail.html中添加""出入库记录""标签页展示完整日志",DeepSeek-V4-Pro,困难,代码生成,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
7,"在src/services/artifact_service.rs中新增文物出入库日志功能：新建artifact_logs表（id, artifact_id, action, operator, from_location, to_location, created_at），记录文物的所有位置变更（入库、调出参展、归还、送修、修回）。每次文物状态变更时自动写入日志，在artifacts/detail.html中添加""出入库记录""标签页展示完整日志",Doubao-Seed-2.0-Code,困难,代码生成,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
7,"在src/services/artifact_service.rs中新增文物出入库日志功能：新建artifact_logs表（id, artifact_id, action, operator, from_location, to_location, created_at），记录文物的所有位置变更（入库、调出参展、归还、送修、修回）。每次文物状态变更时自动写入日志，在artifacts/detail.html中添加""出入库记录""标签页展示完整日志",GLM-5.1,困难,代码生成,"Rust,Axum,SQLite,Tera","文物入库,养护记录,临展调配,修复台账,参观预约"
